model,fpr,tpr
logistic_regression,0.00582795930362509,0.06056210335448776
logistic_regression,0.00582795930362509,0.06074342701722575
logistic_regression,0.005844516006192207,0.06074342701722575
logistic_regression,0.005844516006192207,0.061106074342701724
logistic_regression,0.005852794357475765,0.061106074342701724
logistic_regression,0.005852794357475765,0.06128739800543971
logistic_regression,0.005869351060042882,0.06128739800543971
logistic_regression,0.005869351060042882,0.0614687216681777
logistic_regression,0.005902464465177115,0.0614687216681777
logistic_regression,0.005902464465177115,0.061650045330915684
logistic_regression,0.0059107428164606735,0.061650045330915684
logistic_regression,0.0059107428164606735,0.06183136899365367
logistic_regression,0.005927299519027791,0.06183136899365367
logistic_regression,0.005927299519027791,0.062194016319129644
logistic_regression,0.005993526329296258,0.062194016319129644
logistic_regression,0.005993526329296258,0.06237533998186763
logistic_regression,0.006018361383146932,0.06237533998186763
logistic_regression,0.006018361383146932,0.06255666364460562
logistic_regression,0.006043196436997607,0.06255666364460562
logistic_regression,0.006043196436997607,0.0627379873073436
logistic_regression,0.006068031490848283,0.0627379873073436
logistic_regression,0.006068031490848283,0.06310063463281958
logistic_regression,0.006076309842131841,0.06310063463281958
logistic_regression,0.006076309842131841,0.06364460562103355
logistic_regression,0.006109423247266075,0.06364460562103355
logistic_regression,0.006109423247266075,0.06382592928377154
logistic_regression,0.006117701598549633,0.06382592928377154
logistic_regression,0.006117701598549633,0.06400725294650952
logistic_regression,0.006150815003683866,0.06400725294650952
logistic_regression,0.006150815003683866,0.06418857660924751
logistic_regression,0.006241876867803009,0.06418857660924751
logistic_regression,0.006241876867803009,0.0643699002719855
logistic_regression,0.006266711921653683,0.0643699002719855
logistic_regression,0.006266711921653683,0.06455122393472348
logistic_regression,0.006274990272937242,0.06455122393472348
logistic_regression,0.006274990272937242,0.06509519492293744
logistic_regression,0.006291546975504358,0.06509519492293744
logistic_regression,0.006291546975504358,0.06527651858567543
logistic_regression,0.006316382029355034,0.06527651858567543
logistic_regression,0.006316382029355034,0.06545784224841342
logistic_regression,0.006324660380638592,0.06545784224841342
logistic_regression,0.006324660380638592,0.0656391659111514
logistic_regression,0.006349495434489267,0.0656391659111514
logistic_regression,0.006349495434489267,0.06618313689936536
logistic_regression,0.006357773785772826,0.06618313689936536
logistic_regression,0.006357773785772826,0.06636446056210335
logistic_regression,0.006382608839623501,0.06636446056210335
logistic_regression,0.006382608839623501,0.06654578422484134
logistic_regression,0.006440557298608409,0.06654578422484134
logistic_regression,0.006440557298608409,0.06708975521305531
logistic_regression,0.006465392352459084,0.06708975521305531
logistic_regression,0.006465392352459084,0.06745240253853128
logistic_regression,0.006473670703742642,0.06745240253853128
logistic_regression,0.006473670703742642,0.06763372620126927
logistic_regression,0.006481949055026201,0.06763372620126927
logistic_regression,0.006481949055026201,0.06781504986400726
logistic_regression,0.00649022740630976,0.06781504986400726
logistic_regression,0.00649022740630976,0.06799637352674524
logistic_regression,0.006498505757593318,0.06799637352674524
logistic_regression,0.006498505757593318,0.06835902085222122
logistic_regression,0.006506784108876876,0.06835902085222122
logistic_regression,0.006506784108876876,0.06872166817769719
logistic_regression,0.006515062460160434,0.06872166817769719
logistic_regression,0.006515062460160434,0.06890299184043518
logistic_regression,0.006531619162727551,0.06890299184043518
logistic_regression,0.006531619162727551,0.06908431550317316
logistic_regression,0.0065564542165782265,0.06908431550317316
logistic_regression,0.0065564542165782265,0.06926563916591115
logistic_regression,0.0065895676217124595,0.06926563916591115
logistic_regression,0.0065895676217124595,0.06944696282864914
logistic_regression,0.006614402675563135,0.06944696282864914
logistic_regression,0.006614402675563135,0.06962828649138712
logistic_regression,0.0066640727832644854,0.06962828649138712
logistic_regression,0.0066640727832644854,0.06980961015412511
logistic_regression,0.006705464539682277,0.06980961015412511
logistic_regression,0.006705464539682277,0.0699909338168631
logistic_regression,0.006713742890965835,0.0699909338168631
logistic_regression,0.006713742890965835,0.07017225747960108
logistic_regression,0.006763412998667185,0.07017225747960108
logistic_regression,0.006763412998667185,0.07035358114233907
logistic_regression,0.006779969701234302,0.07035358114233907
